"kd_jenis_prw","nm_perawatan"
"SUMDAS000263","Thorax Anak"
"SUMDAS000264","Thorax Anak"
"SUNDAY000259","Thorax Anak"
"SUNDAY000260","Thorax Anak"
"SUNDAY000261","Thorax Anak"
"SUNDAY000262","Thorax Anak"
"SUNDAY000263","Thorax Anak"
"SUNDAY000264","Thorax Anak"
"SUNPDSA000259","Thorax Anak"
"SUNPDSA000260","Thorax Anak"
"SUNPDSA000261","Thorax Anak"
"SUNPDSA000262","Thorax Anak"
"SUNPDSA000263","Thorax Anak"
"SUNPDSA000264","Thorax Anak"
"SWPIA000259","Thorax Anak"
"SWPIA000260","Thorax Anak"
"SWPIA000261","Thorax Anak"
"SWPIA000262","Thorax Anak"
"SWPIA000263","Thorax Anak"
"SWPIA000264","Thorax Anak"
"TAKAFUL000259","Thorax Anak"
"TAKAFUL000260","Thorax Anak"
"TAKAFUL000261","Thorax Anak"
"TAKAFUL000262","Thorax Anak"
"TAKAFUL000263","Thorax Anak"
"TAKAFUL000264","Thorax Anak"
"TEMED000259","Thorax Anak"
"TEMED000260","Thorax Anak"
"TEMED000261","Thorax Anak"
"TEMED000262","Thorax Anak"
"TEMED000263","Thorax Anak"
"TEMED000264","Thorax Anak"
"TIMEDC000259","Thorax Anak"
"TIMEDC000260","Thorax Anak"
"TIMEDC000261","Thorax Anak"
"TIMEDC000262","Thorax Anak"
"TIMEDC000263","Thorax Anak"
"TIMEDC000264","Thorax Anak"
"TOMAR000259","Thorax Anak"
"TOMAR000260","Thorax Anak"
"TOMAR000261","Thorax Anak"
"TOMAR000262","Thorax Anak"
"TOMAR000263","Thorax Anak"
"TOMAR000264","Thorax Anak"
"TRAUT000259","Thorax Anak"
"TRAUT000260","Thorax Anak"
"TRAUT000261","Thorax Anak"
"TRAUT000262","Thorax Anak"
"TRAUT000263","Thorax Anak"
"TRAUT000264","Thorax Anak"
"YAKES000259","Thorax Anak"
"YAKES000260","Thorax Anak"
"YAKES000261","Thorax Anak"
"YAKES000262","Thorax Anak"
"YAKES000263","Thorax Anak"
"YAKES000264","Thorax Anak"
"ZURAD000259","Thorax Anak"
"ZURAD000260","Thorax Anak"
"ZURAD000261","Thorax Anak"
"ZURAD000262","Thorax Anak"
"ZURAD000263","Thorax Anak"
"ZURAD000264","Thorax Anak"
"ZURME000259","Thorax Anak"
"ZURME000260","Thorax Anak"
"ZURME000261","Thorax Anak"
"ZURME000262","Thorax Anak"
"ZURME000263","Thorax Anak"
"ZURME000264","Thorax Anak"
"AAA000265","Thorax AP + LAT"
"AAA000266","Thorax AP + LAT"
"AAA000267","Thorax AP + LAT"
"AAA000268","Thorax AP + LAT"
"AAA000269","Thorax AP + LAT"
"AAA000270","Thorax AP + LAT"
"ABDA000265","Thorax AP + LAT"
"ABDA000266","Thorax AP + LAT"
"ABDA000267","Thorax AP + LAT"
"ABDA000268","Thorax AP + LAT"
"ABDA000269","Thorax AP + LAT"
"ABDA000270","Thorax AP + LAT"
"ACADM000265","Thorax AP + LAT"
"ACADM000266","Thorax AP + LAT"
"ACADM000267","Thorax AP + LAT"
"ACADM000268","Thorax AP + LAT"
"ACADM000269","Thorax AP + LAT"
"ACADM000270","Thorax AP + LAT"
"ACPHLT000265","Thorax AP + LAT"
"ACPHLT000266","Thorax AP + LAT"
"ACPHLT000267","Thorax AP + LAT"
"ACPHLT000268","Thorax AP + LAT"
"ACPHLT000269","Thorax AP + LAT"
"ACPHLT000270","Thorax AP + LAT"
"ACPRM000265","Thorax AP + LAT"
"ACPRM000266","Thorax AP + LAT"
"ACPRM000267","Thorax AP + LAT"
"ACPRM000268","Thorax AP + LAT"
"ACPRM000269","Thorax AP + LAT"
"ACPRM000270","Thorax AP + LAT"
"ADIRA000265","Thorax AP + LAT"
"ADIRA000266","Thorax AP + LAT"
"ADIRA000267","Thorax AP + LAT"
"ADIRA000268","Thorax AP + LAT"
"ADIRA000269","Thorax AP + LAT"
"ADIRA000270","Thorax AP + LAT"
"ADM000265","Thorax AP + LAT"
"ADM000266","Thorax AP + LAT"
"ADM000267","Thorax AP + LAT"
"ADM000268","Thorax AP + LAT"
"ADM000269","Thorax AP + LAT"
"ADM000270","Thorax AP + LAT"
"AIA000265","Thorax AP + LAT"
"AIA000266","Thorax AP + LAT"
"AIA000267","Thorax AP + LAT"
"AIA000268","Thorax AP + LAT"
"AIA000269","Thorax AP + LAT"
"AIA000270","Thorax AP + LAT"
"ALLI000265","Thorax AP + LAT"
"ALLI000266","Thorax AP + LAT"
"ALLI000267","Thorax AP + LAT"
"ALLI000268","Thorax AP + LAT"
"ALLI000269","Thorax AP + LAT"
"ALLI000270","Thorax AP + LAT"
"ANGPUR000265","Thorax AP + LAT"
"ANGPUR000266","Thorax AP + LAT"
"ANGPUR000267","Thorax AP + LAT"
"ANGPUR000268","Thorax AP + LAT"
"ANGPUR000269","Thorax AP + LAT"
"ANGPUR000270","Thorax AP + LAT"
"ANUMAP000265","Thorax AP + LAT"
"ANUMAP000266","Thorax AP + LAT"
"ANUMAP000267","Thorax AP + LAT"
"ANUMAP000268","Thorax AP + LAT"
"ANUMAP000269","Thorax AP + LAT"
"ANUMAP000270","Thorax AP + LAT"
"ASIAS000265","Thorax AP + LAT"
"ASIAS000266","Thorax AP + LAT"
"ASIAS000267","Thorax AP + LAT"
"ASIAS000268","Thorax AP + LAT"
"ASIAS000269","Thorax AP + LAT"
"ASIAS000270","Thorax AP + LAT"
"ASKRI000265","Thorax AP + LAT"
"ASKRI000266","Thorax AP + LAT"
"ASKRI000267","Thorax AP + LAT"
"ASKRI000268","Thorax AP + LAT"
"ASKRI000269","Thorax AP + LAT"
"ASKRI000270","Thorax AP + LAT"
"ASTBUA000265","Thorax AP + LAT"
"ASTBUA000266","Thorax AP + LAT"
"ASTBUA000267","Thorax AP + LAT"
"ASTBUA000268","Thorax AP + LAT"
"ASTBUA000269","Thorax AP + LAT"
"ASTBUA000270","Thorax AP + LAT"
"ASTVIV000265","Thorax AP + LAT"
"ASTVIV000266","Thorax AP + LAT"
"ASTVIV000267","Thorax AP + LAT"
"ASTVIV000268","Thorax AP + LAT"
"ASTVIV000269","Thorax AP + LAT"
"ASTVIV000270","Thorax AP + LAT"
"AVRIST000265","Thorax AP + LAT"
"AVRIST000266","Thorax AP + LAT"
"AVRIST000267","Thorax AP + LAT"
"AVRIST000268","Thorax AP + LAT"
"AVRIST000269","Thorax AP + LAT"
"AVRIST000270","Thorax AP + LAT"
"AXMAN000265","Thorax AP + LAT"
"AXMAN000266","Thorax AP + LAT"
"AXMAN000267","Thorax AP + LAT"
"AXMAN000268","Thorax AP + LAT"
"AXMAN000269","Thorax AP + LAT"
"AXMAN000270","Thorax AP + LAT"
"AXRAL000265","Thorax AP + LAT"
"AXRAL000266","Thorax AP + LAT"
"AXRAL000267","Thorax AP + LAT"
"AXRAL000268","Thorax AP + LAT"
"AXRAL000269","Thorax AP + LAT"
"AXRAL000270","Thorax AP + LAT"
"BCA000265","Thorax AP + LAT"
"BCA000266","Thorax AP + LAT"
"BCA000267","Thorax AP + LAT"
"BCA000268","Thorax AP + LAT"
"BCA000269","Thorax AP + LAT"
"BCA000270","Thorax AP + LAT"
"BLI000265","Thorax AP + LAT"
"BLI000266","Thorax AP + LAT"
"BLI000267","Thorax AP + LAT"
"BLI000268","Thorax AP + LAT"
"BLI000269","Thorax AP + LAT"
"BLI000270","Thorax AP + LAT"
"BNLI000265","Thorax AP + LAT"
"BNLI000266","Thorax AP + LAT"
"BNLI000267","Thorax AP + LAT"
"BNLI000268","Thorax AP + LAT"
"BNLI000269","Thorax AP + LAT"
"BNLI000270","Thorax AP + LAT"
"BOSAD000265","Thorax AP + LAT"
"BOSAD000266","Thorax AP + LAT"
"BOSAD000267","Thorax AP + LAT"
"BOSAD000268","Thorax AP + LAT"
"BOSAD000269","Thorax AP + LAT"
"BOSAD000270","Thorax AP + LAT"
"BRLII000265","Thorax AP + LAT"
"BRLII000266","Thorax AP + LAT"
"BRLII000267","Thorax AP + LAT"
"BRLII000268","Thorax AP + LAT"
"BRLII000269","Thorax AP + LAT"
"BRLII000270","Thorax AP + LAT"
"BUMDA000265","Thorax AP + LAT"
"BUMDA000266","Thorax AP + LAT"
"BUMDA000267","Thorax AP + LAT"
"BUMDA000268","Thorax AP + LAT"
"BUMDA000269","Thorax AP + LAT"
"BUMDA000270","Thorax AP + LAT"
"CADM000265","Thorax AP + LAT"
"CADM000266","Thorax AP + LAT"
"CADM000267","Thorax AP + LAT"
"CADM000268","Thorax AP + LAT"
"CADM000269","Thorax AP + LAT"
"CADM000270","Thorax AP + LAT"
"CAR000265","Thorax AP + LAT"
"CAR000266","Thorax AP + LAT"
"CAR000267","Thorax AP + LAT"
"CAR000268","Thorax AP + LAT"
"CAR000269","Thorax AP + LAT"
"CAR000270","Thorax AP + LAT"
"CHBB000265","Thorax AP + LAT"
"CHBB000266","Thorax AP + LAT"
"CHBB000267","Thorax AP + LAT"
"CHBB000268","Thorax AP + LAT"
"CHBB000269","Thorax AP + LAT"
"CHBB000270","Thorax AP + LAT"
"CHIN000265","Thorax AP + LAT"
"CHIN000266","Thorax AP + LAT"
"CHIN000267","Thorax AP + LAT"
"CHIN000268","Thorax AP + LAT"
"CHIN000269","Thorax AP + LAT"
"CHIN000270","Thorax AP + LAT"
"CLIFEA000265","Thorax AP + LAT"
"CLIFEA000266","Thorax AP + LAT"
"CLIFEA000267","Thorax AP + LAT"
"CLIFEA000268","Thorax AP + LAT"
"CLIFEA000269","Thorax AP + LAT"
"CLIFEA000270","Thorax AP + LAT"
"CMNP000265","Thorax AP + LAT"
"CMNP000266","Thorax AP + LAT"
"CMNP000267","Thorax AP + LAT"
"CMNP000268","Thorax AP + LAT"
"CMNP000269","Thorax AP + LAT"
"CMNP000270","Thorax AP + LAT"
"DAYIN000265","Thorax AP + LAT"
"DAYIN000266","Thorax AP + LAT"
"DAYIN000267","Thorax AP + LAT"
"DAYIN000268","Thorax AP + LAT"
"DAYIN000269","Thorax AP + LAT"
"DAYIN000270","Thorax AP + LAT"
"EKALI000265","Thorax AP + LAT"
"EKALI000266","Thorax AP + LAT"
"EKALI000267","Thorax AP + LAT"
"EKALI000268","Thorax AP + LAT"
"EKALI000269","Thorax AP + LAT"
"EKALI000270","Thorax AP + LAT"
"EQUITY000265","Thorax AP + LAT"
"EQUITY000266","Thorax AP + LAT"
"EQUITY000267","Thorax AP + LAT"
"EQUITY000268","Thorax AP + LAT"
"EQUITY000269","Thorax AP + LAT"
"EQUITY000270","Thorax AP + LAT"
"FULLTON000265","Thorax AP + LAT"
"FULLTON000266","Thorax AP + LAT"
"FULLTON000267","Thorax AP + LAT"
"FULLTON000268","Thorax AP + LAT"
"FULLTON000269","Thorax AP + LAT"
"FULLTON000270","Thorax AP + LAT"
"FWDLi000265","Thorax AP + LAT"
"FWDLi000266","Thorax AP + LAT"
"FWDLi000267","Thorax AP + LAT"
"FWDLi000268","Thorax AP + LAT"
"FWDLi000269","Thorax AP + LAT"
"FWDLi000270","Thorax AP + LAT"
"GENE000265","Thorax AP + LAT"
"GENE000266","Thorax AP + LAT"
"GENE000267","Thorax AP + LAT"
"GENE000268","Thorax AP + LAT"
"GENE000269","Thorax AP + LAT"
"GENE000270","Thorax AP + LAT"
"GRAST000265","Thorax AP + LAT"
"GRAST000266","Thorax AP + LAT"
"GRAST000267","Thorax AP + LAT"
"GRAST000268","Thorax AP + LAT"
"GRAST000269","Thorax AP + LAT"
"GRAST000270","Thorax AP + LAT"
"HADOC000265","Thorax AP + LAT"
"HADOC000266","Thorax AP + LAT"
"HADOC000267","Thorax AP + LAT"
"HADOC000268","Thorax AP + LAT"
"HADOC000269","Thorax AP + LAT"
"HADOC000270","Thorax AP + LAT"
"HARTA000265","Thorax AP + LAT"
"HARTA000266","Thorax AP + LAT"
"HARTA000267","Thorax AP + LAT"
"HARTA000268","Thorax AP + LAT"
"HARTA000269","Thorax AP + LAT"
"HARTA000270","Thorax AP + LAT"
"HLGRP000265","Thorax AP + LAT"
"HLGRP000266","Thorax AP + LAT"
"HLGRP000267","Thorax AP + LAT"
"HLGRP000268","Thorax AP + LAT"
"HLGRP000269","Thorax AP + LAT"
"HLGRP000270","Thorax AP + LAT"
"ILGASP000265","Thorax AP + LAT"
"ILGASP000266","Thorax AP + LAT"
"ILGASP000267","Thorax AP + LAT"
"ILGASP000268","Thorax AP + LAT"
"ILGASP000269","Thorax AP + LAT"
"ILGASP000270","Thorax AP + LAT"
"INTASIA000265","Thorax AP + LAT"
"INTASIA000266","Thorax AP + LAT"
"INTASIA000267","Thorax AP + LAT"
"INTASIA000268","Thorax AP + LAT"
"INTASIA000269","Thorax AP + LAT"
"INTASIA000270","Thorax AP + LAT"
"JBASU000265","Thorax AP + LAT"
"JBASU000266","Thorax AP + LAT"
"JBASU000267","Thorax AP + LAT"
"JBASU000268","Thorax AP + LAT"
"JBASU000269","Thorax AP + LAT"
"JBASU000270","Thorax AP + LAT"
"JBR2400265","Thorax AP + LAT"
"JBR2400266","Thorax AP + LAT"
"JBR2400267","Thorax AP + LAT"
"JBR2400268","Thorax AP + LAT"
"JBR2400269","Thorax AP + LAT"
"JBR2400270","Thorax AP + LAT"
"JBRBPJ00265","Thorax AP + LAT"
"JBRBPJ00266","Thorax AP + LAT"
"JBRBPJ00267","Thorax AP + LAT"
"JBRBPJ00268","Thorax AP + LAT"
"JBRBPJ00269","Thorax AP + LAT"
"JBRBPJ00270","Thorax AP + LAT"
"JIAS000265","Thorax AP + LAT"
"JIAS000266","Thorax AP + LAT"
"JIAS000267","Thorax AP + LAT"
"JIAS000268","Thorax AP + LAT"
"JIAS000269","Thorax AP + LAT"
"JIAS000270","Thorax AP + LAT"
"JMAS000265","Thorax AP + LAT"
"JMAS000266","Thorax AP + LAT"
"JMAS000267","Thorax AP + LAT"
"JMAS000268","Thorax AP + LAT"
"JMAS000269","Thorax AP + LAT"
"JMAS000270","Thorax AP + LAT"
"JNE000265","Thorax AP + LAT"
"JNE000266","Thorax AP + LAT"
"JNE000267","Thorax AP + LAT"
"JNE000268","Thorax AP + LAT"
"JNE000269","Thorax AP + LAT"
"JNE000270","Thorax AP + LAT"
"KCI000265","Thorax AP + LAT"
"KCI000266","Thorax AP + LAT"
"KCI000267","Thorax AP + LAT"
"KCI000268","Thorax AP + LAT"
"KCI000269","Thorax AP + LAT"
"KCI000270","Thorax AP + LAT"
"KOP000265","Thorax AP + LAT"
"KOP000266","Thorax AP + LAT"
"KOP000267","Thorax AP + LAT"
"KOP000268","Thorax AP + LAT"
"KOP000269","Thorax AP + LAT"
"KOP000270","Thorax AP + LAT"
"KYCI00265","Thorax AP + LAT"
"KYCI00266","Thorax AP + LAT"
"KYCI00267","Thorax AP + LAT"
"KYCI00268","Thorax AP + LAT"
"KYCI00269","Thorax AP + LAT"
"KYCI00270","Thorax AP + LAT"
"MAG000265","Thorax AP + LAT"
"MAG000266","Thorax AP + LAT"
"MAG000267","Thorax AP + LAT"
"MAG000268","Thorax AP + LAT"
"MAG000269","Thorax AP + LAT"
"MAG000270","Thorax AP + LAT"
"MALIFE000265","Thorax AP + LAT"
"MALIFE000266","Thorax AP + LAT"
"MALIFE000267","Thorax AP + LAT"
"MALIFE000268","Thorax AP + LAT"
"MALIFE000269","Thorax AP + LAT"
"MALIFE000270","Thorax AP + LAT"
"MEDITAP000265","Thorax AP + LAT"
"MEDITAP000266","Thorax AP + LAT"
"MEDITAP000267","Thorax AP + LAT"
"MEDITAP000268","Thorax AP + LAT"
"MEDITAP000269","Thorax AP + LAT"
"MEDITAP000270","Thorax AP + LAT"
"MEGA000265","Thorax AP + LAT"
"MEGA000266","Thorax AP + LAT"
"MEGA000267","Thorax AP + LAT"
"MEGA000268","Thorax AP + LAT"
"MEGA000269","Thorax AP + LAT"
"MEGA000270","Thorax AP + LAT"
"MEGINS000265","Thorax AP + LAT"
"MEGINS000266","Thorax AP + LAT"
"MEGINS000267","Thorax AP + LAT"
"MEGINS000268","Thorax AP + LAT"
"MEGINS000269","Thorax AP + LAT"
"MEGINS000270","Thorax AP + LAT"
"MITAD000265","Thorax AP + LAT"
"MITAD000266","Thorax AP + LAT"
"MITAD000267","Thorax AP + LAT"
"MITAD000268","Thorax AP + LAT"
"MITAD000269","Thorax AP + LAT"
"MITAD000270","Thorax AP + LAT"
"MITSOTE000265","Thorax AP + LAT"
"MITSOTE000266","Thorax AP + LAT"
"MITSOTE000267","Thorax AP + LAT"
"MITSOTE000268","Thorax AP + LAT"
"MITSOTE000269","Thorax AP + LAT"
"MITSOTE000270","Thorax AP + LAT"
"NUSA000265","Thorax AP + LAT"
"NUSA000266","Thorax AP + LAT"
"NUSA000267","Thorax AP + LAT"
"NUSA000268","Thorax AP + LAT"
"NUSA000269","Thorax AP + LAT"
"NUSA000270","Thorax AP + LAT"
"OWLEXA000265","Thorax AP + LAT"
"OWLEXA000266","Thorax AP + LAT"
"OWLEXA000267","Thorax AP + LAT"
"OWLEXA000268","Thorax AP + LAT"
"OWLEXA000269","Thorax AP + LAT"
"OWLEXA000270","Thorax AP + LAT"
"PANFIC000265","Thorax AP + LAT"
"PANFIC000266","Thorax AP + LAT"
"PANFIC000267","Thorax AP + LAT"
"PANFIC000268","Thorax AP + LAT"
"PANFIC000269","Thorax AP + LAT"
"PANFIC000270","Thorax AP + LAT"
"PCEPYR000265","Thorax AP + LAT"
"PCEPYR000266","Thorax AP + LAT"
"PCEPYR000267","Thorax AP + LAT"
"PCEPYR000268","Thorax AP + LAT"
"PCEPYR000269","Thorax AP + LAT"
"PCEPYR000270","Thorax AP + LAT"
"PCROSS000265","Thorax AP + LAT"
"PCROSS000266","Thorax AP + LAT"
"PCROSS000267","Thorax AP + LAT"
"PCROSS000268","Thorax AP + LAT"
"PCROSS000269","Thorax AP + LAT"
"PCROSS000270","Thorax AP + LAT"
"PELIFE000265","Thorax AP + LAT"
"PELIFE000266","Thorax AP + LAT"
"PELIFE000267","Thorax AP + LAT"
"PELIFE000268","Thorax AP + LAT"
"PELIFE000269","Thorax AP + LAT"
"PELIFE000270","Thorax AP + LAT"
"PLN000265","Thorax AP + LAT"
"PLN000266","Thorax AP + LAT"
"PLN000267","Thorax AP + LAT"
"PLN000268","Thorax AP + LAT"
"PLN000269","Thorax AP + LAT"
"PLN000270","Thorax AP + LAT"
"PRUDEN000265","Thorax AP + LAT"
"PRUDEN000266","Thorax AP + LAT"
"PRUDEN000267","Thorax AP + LAT"
"PRUDEN000268","Thorax AP + LAT"
"PRUDEN000269","Thorax AP + LAT"
"PRUDEN000270","Thorax AP + LAT"
"PUFR000265","Thorax AP + LAT"
"PUFR000266","Thorax AP + LAT"
"PUFR000267","Thorax AP + LAT"
"PUFR000268","Thorax AP + LAT"
"PUFR000269","Thorax AP + LAT"
"PUFR000270","Thorax AP + LAT"
"SEQLIFE000265","Thorax AP + LAT"
"SEQLIFE000266","Thorax AP + LAT"
"SEQLIFE000267","Thorax AP + LAT"
"SEQLIFE000268","Thorax AP + LAT"
"SEQLIFE000269","Thorax AP + LAT"
"SEQLIFE000270","Thorax AP + LAT"
"SIMAS000265","Thorax AP + LAT"
"SIMAS000266","Thorax AP + LAT"
"SIMAS000267","Thorax AP + LAT"
"SIMAS000268","Thorax AP + LAT"
"SIMAS000269","Thorax AP + LAT"
"SIMAS000270","Thorax AP + LAT"
"SLYNK000265","Thorax AP + LAT"
"SLYNK000266","Thorax AP + LAT"
"SLYNK000267","Thorax AP + LAT"
"SLYNK000268","Thorax AP + LAT"
"SLYNK000269","Thorax AP + LAT"
"SLYNK000270","Thorax AP + LAT"
"SOMPO000265","Thorax AP + LAT"
"SOMPO000266","Thorax AP + LAT"
"SOMPO000267","Thorax AP + LAT"
"SOMPO000268","Thorax AP + LAT"
"SOMPO000269","Thorax AP + LAT"
"SOMPO000270","Thorax AP + LAT"
"SUMDAS000265","Thorax AP + LAT"
"SUMDAS000266","Thorax AP + LAT"
"SUMDAS000267","Thorax AP + LAT"
"SUMDAS000268","Thorax AP + LAT"
"SUMDAS000269","Thorax AP + LAT"
"SUMDAS000270","Thorax AP + LAT"
"SUNDAY000265","Thorax AP + LAT"
"SUNDAY000266","Thorax AP + LAT"
"SUNDAY000267","Thorax AP + LAT"
"SUNDAY000268","Thorax AP + LAT"
"SUNDAY000269","Thorax AP + LAT"
"SUNDAY000270","Thorax AP + LAT"
"SUNPDSA000265","Thorax AP + LAT"
"SUNPDSA000266","Thorax AP + LAT"
"SUNPDSA000267","Thorax AP + LAT"
"SUNPDSA000268","Thorax AP + LAT"
"SUNPDSA000269","Thorax AP + LAT"
"SUNPDSA000270","Thorax AP + LAT"
"SWPIA000265","Thorax AP + LAT"
"SWPIA000266","Thorax AP + LAT"
"SWPIA000267","Thorax AP + LAT"
"SWPIA000268","Thorax AP + LAT"
"SWPIA000269","Thorax AP + LAT"
"SWPIA000270","Thorax AP + LAT"
"TAKAFUL000265","Thorax AP + LAT"
"TAKAFUL000266","Thorax AP + LAT"
"TAKAFUL000267","Thorax AP + LAT"
"TAKAFUL000268","Thorax AP + LAT"
"TAKAFUL000269","Thorax AP + LAT"
"TAKAFUL000270","Thorax AP + LAT"
"TEMED000265","Thorax AP + LAT"
"TEMED000266","Thorax AP + LAT"
"TEMED000267","Thorax AP + LAT"
"TEMED000268","Thorax AP + LAT"
"TEMED000269","Thorax AP + LAT"
"TEMED000270","Thorax AP + LAT"
"TIMEDC000265","Thorax AP + LAT"
"TIMEDC000266","Thorax AP + LAT"
"TIMEDC000267","Thorax AP + LAT"
"TIMEDC000268","Thorax AP + LAT"
"TIMEDC000269","Thorax AP + LAT"
"TIMEDC000270","Thorax AP + LAT"
"TOMAR000265","Thorax AP + LAT"
"TOMAR000266","Thorax AP + LAT"
"TOMAR000267","Thorax AP + LAT"
"TOMAR000268","Thorax AP + LAT"
"TOMAR000269","Thorax AP + LAT"
"TOMAR000270","Thorax AP + LAT"
"TRAUT000265","Thorax AP + LAT"
"TRAUT000266","Thorax AP + LAT"
"TRAUT000267","Thorax AP + LAT"
"TRAUT000268","Thorax AP + LAT"
"TRAUT000269","Thorax AP + LAT"
"TRAUT000270","Thorax AP + LAT"
"YAKES000265","Thorax AP + LAT"
"YAKES000266","Thorax AP + LAT"
"YAKES000267","Thorax AP + LAT"
"YAKES000268","Thorax AP + LAT"
"YAKES000269","Thorax AP + LAT"
"YAKES000270","Thorax AP + LAT"
"ZURAD000265","Thorax AP + LAT"
"ZURAD000266","Thorax AP + LAT"
"ZURAD000267","Thorax AP + LAT"
"ZURAD000268","Thorax AP + LAT"
"ZURAD000269","Thorax AP + LAT"
"ZURAD000270","Thorax AP + LAT"
"ZURME000265","Thorax AP + LAT"
"ZURME000266","Thorax AP + LAT"
"ZURME000267","Thorax AP + LAT"
"ZURME000268","Thorax AP + LAT"
"ZURME000269","Thorax AP + LAT"
"ZURME000270","Thorax AP + LAT"
"AAA000271","Thorax Dewasa"
"AAA000272","Thorax Dewasa"
"AAA000273","Thorax Dewasa"
"AAA000274","Thorax Dewasa"
"AAA000275","Thorax Dewasa"
"AAA000276","Thorax Dewasa"
"ABDA000271","Thorax Dewasa"
"ABDA000272","Thorax Dewasa"
"ABDA000273","Thorax Dewasa"
"ABDA000274","Thorax Dewasa"
"ABDA000275","Thorax Dewasa"
"ABDA000276","Thorax Dewasa"
"ACADM000271","Thorax Dewasa"
"ACADM000272","Thorax Dewasa"
"ACADM000273","Thorax Dewasa"
"ACADM000274","Thorax Dewasa"
"ACADM000275","Thorax Dewasa"
"ACADM000276","Thorax Dewasa"
"ACPHLT000271","Thorax Dewasa"
"ACPHLT000272","Thorax Dewasa"
"ACPHLT000273","Thorax Dewasa"
"ACPHLT000274","Thorax Dewasa"
"ACPHLT000275","Thorax Dewasa"
"ACPHLT000276","Thorax Dewasa"
"ACPRM000271","Thorax Dewasa"
"ACPRM000272","Thorax Dewasa"
"ACPRM000273","Thorax Dewasa"
"ACPRM000274","Thorax Dewasa"
"ACPRM000275","Thorax Dewasa"
"ACPRM000276","Thorax Dewasa"
"ADIRA000271","Thorax Dewasa"
"ADIRA000272","Thorax Dewasa"
"ADIRA000273","Thorax Dewasa"
"ADIRA000274","Thorax Dewasa"
"ADIRA000275","Thorax Dewasa"
"ADIRA000276","Thorax Dewasa"
"ADM000271","Thorax Dewasa"
"ADM000272","Thorax Dewasa"
"ADM000273","Thorax Dewasa"
"ADM000274","Thorax Dewasa"
"ADM000275","Thorax Dewasa"
"ADM000276","Thorax Dewasa"
"AIA000271","Thorax Dewasa"
"AIA000272","Thorax Dewasa"
"AIA000273","Thorax Dewasa"
"AIA000274","Thorax Dewasa"
"AIA000275","Thorax Dewasa"
"AIA000276","Thorax Dewasa"
"ALLI000271","Thorax Dewasa"
"ALLI000272","Thorax Dewasa"
"ALLI000273","Thorax Dewasa"
"ALLI000274","Thorax Dewasa"
"ALLI000275","Thorax Dewasa"
"ALLI000276","Thorax Dewasa"
"ANGPUR000271","Thorax Dewasa"
"ANGPUR000272","Thorax Dewasa"
"ANGPUR000273","Thorax Dewasa"
"ANGPUR000274","Thorax Dewasa"
"ANGPUR000275","Thorax Dewasa"
"ANGPUR000276","Thorax Dewasa"
"ANUMAP000271","Thorax Dewasa"
"ANUMAP000272","Thorax Dewasa"
"ANUMAP000273","Thorax Dewasa"
"ANUMAP000274","Thorax Dewasa"
"ANUMAP000275","Thorax Dewasa"
"ANUMAP000276","Thorax Dewasa"
"ASIAS000271","Thorax Dewasa"
"ASIAS000272","Thorax Dewasa"
"ASIAS000273","Thorax Dewasa"
"ASIAS000274","Thorax Dewasa"
"ASIAS000275","Thorax Dewasa"
"ASIAS000276","Thorax Dewasa"
"ASKRI000271","Thorax Dewasa"
"ASKRI000272","Thorax Dewasa"
"ASKRI000273","Thorax Dewasa"
"ASKRI000274","Thorax Dewasa"
"ASKRI000275","Thorax Dewasa"
"ASKRI000276","Thorax Dewasa"
"ASTBUA000271","Thorax Dewasa"
"ASTBUA000272","Thorax Dewasa"
"ASTBUA000273","Thorax Dewasa"
"ASTBUA000274","Thorax Dewasa"
"ASTBUA000275","Thorax Dewasa"
"ASTBUA000276","Thorax Dewasa"
"ASTVIV000271","Thorax Dewasa"
"ASTVIV000272","Thorax Dewasa"
"ASTVIV000273","Thorax Dewasa"
"ASTVIV000274","Thorax Dewasa"
"ASTVIV000275","Thorax Dewasa"
"ASTVIV000276","Thorax Dewasa"
"AVRIST000271","Thorax Dewasa"
"AVRIST000272","Thorax Dewasa"
"AVRIST000273","Thorax Dewasa"
"AVRIST000274","Thorax Dewasa"
"AVRIST000275","Thorax Dewasa"
"AVRIST000276","Thorax Dewasa"
"AXMAN000271","Thorax Dewasa"
"AXMAN000272","Thorax Dewasa"
"AXMAN000273","Thorax Dewasa"
"AXMAN000274","Thorax Dewasa"
"AXMAN000275","Thorax Dewasa"
"AXMAN000276","Thorax Dewasa"
"AXRAL000271","Thorax Dewasa"
"AXRAL000272","Thorax Dewasa"
"AXRAL000273","Thorax Dewasa"
"AXRAL000274","Thorax Dewasa"
"AXRAL000275","Thorax Dewasa"
"AXRAL000276","Thorax Dewasa"
"BCA000271","Thorax Dewasa"
"BCA000272","Thorax Dewasa"
"BCA000273","Thorax Dewasa"
"BCA000274","Thorax Dewasa"
"BCA000275","Thorax Dewasa"
"BCA000276","Thorax Dewasa"
"BLI000271","Thorax Dewasa"
"BLI000272","Thorax Dewasa"
"BLI000273","Thorax Dewasa"
"BLI000274","Thorax Dewasa"
"BLI000275","Thorax Dewasa"
"BLI000276","Thorax Dewasa"
"BNLI000271","Thorax Dewasa"
"BNLI000272","Thorax Dewasa"
"BNLI000273","Thorax Dewasa"
"BNLI000274","Thorax Dewasa"
